Global Rank,Institution,Country,Sector,Best Country Quartile
7195,Bauman Moscow State Technical University,RUS,Universities,1
7195,Rhodes University,ZAF,Universities,2
7195,"Shaheed Rajaie Cardiovascular, Medical and Research Center",IRN,Health,3
7195,"Institute of Earth Environment, Chinese Academy of Science",CHN,Government,1
7195,Symbiosis International University,IND,Universities,1
7203,Universidad Nacional de Misiones,ARG,Universities,3
7203,Voronezh State University of Engineering Technology,RUS,Universities,1
7203,Universidad Juarez del Estado de Durango,MEX,Universities,2
7203,Institute of Applied Physics Russian Academy of Sciences,RUS,Government,2
7203,Andhra University,IND,Universities,2
7203,Bogomolets National Medical University,UKR,Universities,2
7203,Alliance of Bioversity International and CIAT,MUL,Non-Profit,1
7203,Laboratoire Hydrosciences Montpellier,FRA,Government,3
7203,Instituto de Engenharia de Sistemas e Computadores de Coimbra,PRT,Non-Profit,2
7203,Lithuanian Academy of Sciences *,LTU,Government,3
7203,Maharana Pratap University of Agriculture and Technology,IND,Universities,4
7203,Metropolitan University College,DNK,Universities,3
7215,Escola Superior d'Administracio i Direccio d'Empreses,ESP,Universities,2
7215,University Malaysia Terengganu,MYS,Universities,2
7217,Public Health Foundation of India *,IND,Health,1
7217,Cyprus International University,CYP,Universities,1
7217,Krasnoyarsk Science Center of the Siberian Branch of the Russian Academy of Sciences,RUS,Government,2
7220,Universidad Autonoma de Guerrero,MEX,Universities,2
7220,Universidad Tecnica Particular de Loja,ECU,Universities,1
7222,John Paul II Hospital,POL,Health,2
7222,Central Marine Fisheries Research Institute,IND,Government,3
7222,National University of Mongolia,MNG,Universities,1
7222,University of Veterinary Medicine Budapest,HUN,Universities,3
7222,Cambridge Health Alliance,USA,Health,3
7222,Institut Mediterrani d'Estudis Avancats,ESP,Government,2
7222,Gran Sasso Science Institute,ITA,Universities,4
7222,Near East University,CYP,Universities,1
7222,Universidad del Tolima,COL,Universities,2
7222,Coimbatore Institute of Technology,IND,Universities,4
7222,Loyola Marymount University,USA,Universities,3
7222,"Desert Research Institute, Reno",USA,Non-Profit,2
7222,Amol University of Special Modern Technologies,IRN,Universities,3
7222,Institute of Metallurgy of the Ural Branch Russian Academy of Sciences,RUS,Government,2
7236,Taif University,SAU,Universities,1
7236,Estonian University of Life Sciences,EST,Universities,3
7236,Central Research Institute of Electric Power Industry,JPN,Non-Profit,4
7236,Meteo-France *,FRA,Government,1
7236,Loyola University Maryland,USA,Universities,3
7236,Sohar University,OMN,Universities,2
7236,"Instituto Federal de Educacao, Ciencia e Tecnologia de Goias",BRA,Universities,3
7236,Cawthron Institute,NZL,Government,2
7236,Laboratoire de Genie Civil et Geo-Environnement,FRA,Government,4
7236,Tokyo Gakugei University,JPN,Universities,3
7236,Laboratoire d'Analyse et Modelisation de Systemes pour l'Aide a la Decision,FRA,Government,3
7236,Dostoevsky Omsk State University,RUS,Universities,2
7236,Federal University of Technology Akure,NGA,Universities,1
7236,Idaho State University,USA,Universities,3
7250,University of Science and Technology Yemen *,YEM,Universities,2
7250,Heliopolis University,EGY,Universities,3
7250,University of Banja Luka,BIH,Universities,1
7253,Airlangga university,IDN,Universities,1
7253,Universidad de Cuenca,ECU,Universities,1
7253,Universidade Estadual de Montes Claros *,BRA,Universities,2
7256,Universidade Federal do Maranhao,BRA,Universities,2
7256,Universidad San Francisco de Quito,ECU,Universities,1
7256,Universite Cadi Ayyad *,MAR,Universities,1
7256,Meteorological Research Institute,JPN,Government,1
7256,Fundacion Valle del Lili,COL,Health,2
7256,Galgotias College of Engineering & Technology,IND,Universities,4
7256,Atma Jaya Catholic University of Indonesia,IDN,Universities,2
7263,Natural Environment Research Council *,GBR,Government,1
7263,Torbat Heydarieh University of Medical Sciences,IRN,Universities,3
7263,Neshabur University of Medical Sciences,IRN,Universities,2
7263,Indiana University of Pennsylvania,USA,Universities,3
7263,"Islamic Azad University, Shahrekord Branch",IRN,Universities,1
7263,University of Malakand,PAK,Universities,1
7263,Bezmialem Vakif University,TUR,Universities,3
7263,An-Najah National University *,PSE,Universities,1
7271,Onsala Space Observatory,SWE,Government,2
7271,Yanka Kupala State University of Grodno,BLR,Universities,2
7271,Thamar University,YEM,Universities,2
7271,British Columbia Centre of Substance Abuse,CAN,Health,2
7271,Universidad Alfonso X El Sabio,ESP,Universities,2
7271,Birbal Sahni Institute of Palaeobotany,IND,Government,3
7271,Abubakar Tafawa Balewa University,NGA,Universities,2
7271,KTO Karatay University,TUR,Universities,1
7271,"California State University, Channel Islands",USA,Universities,3
7271,Universite Constantine 3,DZA,Universities,3
7271,Jahrom University,IRN,Universities,4
7271,Universidad Europea del Atlantico,ESP,Universities,3
7283,Lviv Polytechnic National University,UKR,Universities,1
7283,Universite de Buea,CMR,Universities,1
7283,Bartin University,TUR,Universities,2
7283,NASA Johnson Space Center,USA,Government,3
7283,Muhimbili University of Health and Allied Sciences,TZA,Universities,2
7288,Instituto Politecnico de Viana do Castelo,PRT,Universities,3
7288,University of Port Harcourt,NGA,Universities,2
7288,National Medical Research Center for Therapy and Preventive Medicine,RUS,Health,1
7288,Chrono-Environnement,FRA,Government,2
7292,Japan Atomic Energy Agency,JPN,Government,2
7292,Institut Francais de Recherche pour l'Exploitation de la Mer *,FRA,Government,1
7292,"Consejeria de Agricultura, Pesca, Agua y Desarrollo Rural Sevilla",ESP,Government,3
7292,Capital University of Economics and Business,CHN,Universities,2
7292,"Islamic Azad University, Ahvaz Branch",IRN,Universities,1
7292,Clinica Amiga *,COL,Health,2
7292,Universidade Federal de Sao Joao del Rei,BRA,Universities,2
7299,Fukushima University,JPN,Universities,3
7299,Uganda Ministry of Health,UGA,Health,1
7299,"Yeshwantrao Chavan College of Engineering, Nagpur",IND,Universities,4
7299,Hasan Kalyoncu University,TUR,Universities,1
7299,Amherst College,USA,Universities,3
7299,Namik Kemal University,TUR,Universities,2
7299,Ankara Yildirim Beyazit University,TUR,Universities,2
7299,Riphah International University,PAK,Universities,1
7299,Laboratoire de Physique Theorique et Hautes Energies,FRA,Government,1
7299,Universidad Autonoma de Tlaxcala,MEX,Universities,3
7299,Rajarata University of Sri Lanka,LKA,Universities,1
7299,Kazakh National Agrarian University,KAZ,Universities,1
7311,National Institute of Water & Atmospheric Research,NZL,Government,2
7311,Galgotias University,IND,Universities,2
7311,Institute of Strength Physics and Materials Science Russian Academy of Sciences,RUS,Government,2
7311,Southwest State University,RUS,Universities,2
7311,Universidad Nacional de Educacion a Distancia *,ESP,Universities,1
7311,"Universidad de los Andes, Colombia *",COL,Universities,1
7311,Animal Production Research Institute,EGY,Government,3
7311,Hanken School of Economics,FIN,Universities,3
7311,Kotel'nikov Institute of Radio Engineering and Electronics Russian Academy of Sciences,RUS,Government,2
7320,University of Craiova,ROU,Universities,2
7320,"Islamic Azad University, Karaj",IRN,Universities,1
7322,Siirt University,TUR,Universities,1
7322,Ateneo de Manila University,PHL,Universities,2
7322,Tribhuvan University *,NPL,Universities,1
7322,Universidade Estadual de Ponta Grossa,BRA,Universities,2
7322,Sri Ramakrishna Engineering College,IND,Universities,4
7322,"Islamic Azad University, Shiraz Branch",IRN,Universities,4
7322,Al-Ahliyya Amman University,JOR,Universities,3
7322,National Institute of Oceanography,IND,Government,3
7322,Leeds Beckett University,GBR,Universities,2
7322,Norwegian Institute of Public Health,NOR,Health,1
7332,Royal Netherlands Meteorological Institute,NLD,Government,1
7332,Prince Sultan Military Medical City,SAU,Health,2
7332,Statens Institut for Folkesundhed,DNK,Government,3
7332,Institute of Physics of Materials of the ASCR,CZE,Government,4
7336,Universita IUAV di Venezia,ITA,Universities,4
7336,"Vietnam National University, Ho Chi Minh City",VNM,Universities,1
7336,Swedish Research Council *,SWE,Government,2
7336,Bradley University,USA,Universities,3
7336,Metropolitan State University,USA,Universities,3
7336,"King Abdulaziz University Hospital, Jeddah",SAU,Health,1
7336,Istanbul Arel University,TUR,Universities,3
7336,Gonzaga University,USA,Universities,3
7336,Berlin-Brandenburgische Institut fur Biodiversitatsforschung,DEU,Health,1
7336,United International University,BGD,Universities,2
7336,Universidad San Jorge,ESP,Universities,2
7336,Trnava University in Trnava,SVK,Universities,3
7336,O.M. Beketov National University of Urban Economy,UKR,Universities,2
7336,Pontificia Universidade Catolica de Goias,BRA,Universities,3
7336,Landmark University,NGA,Universities,1
7336,"University of Medicine, Pharmacy, Science and Technology of Targu Mures",ROU,Universities,2
7336,Zahedan University of Medical Sciences,IRN,Universities,1
7353,Hanseo University,KOR,Universities,3
7353,Gettysburg College,USA,Universities,3
7353,Tata Memorial Centre,IND,Government,1
7353,University of Raparin,IRQ,Universities,2
7353,"University of Wisconsin, River Falls",USA,Universities,3
7353,Konstantinov Petersburg Nuclear Physics Institute Russian Academy of Sciences,RUS,Government,1
7353,Mustansiriyah University,IRQ,Universities,1
7360,London Business School,GBR,Universities,3
7360,Islamic Science University of Malaysia,MYS,Universities,3
7360,Kobe City Medical Center General Hospital,JPN,Health,2
7360,Damascus University,SYR,Universities,1
7360,Universite de Douala,CMR,Universities,3
7360,Galgotias Educational Institutions *,IND,Universities,3
7366,Universite Abou Bekr Belkaid Tlemcen,DZA,Universities,1
7367,"Federal Urdu University of Arts, Science and Technology",PAK,Universities,3
7367,Universite de Dschang,CMR,Universities,1
7367,University of Basrah,IRQ,Universities,1
7367,Holy Spirit University of Kaslik,LBN,Universities,2
7367,NASA Goddard Institute for Space Studies,USA,Government,1
7367,Igdir University,TUR,Universities,3
7367,Laboratoire des Sciences du Climat et l'Environnement,FRA,Government,1
7367,Trakya University,TUR,Universities,2
7367,Kwame Nkrumah University of Science and Technology,GHA,Universities,1
7376,Universidad Peruana de Ciencias Aplicadas,PER,Universities,1
7376,Centre de Recherches et des Technologies de l’Energie,TUN,Government,4
7376,World Agroforestry Centre Kenya,KEN,Non-Profit,1
7376,Nizam's Institute of Medical Sciences,IND,Universities,2
7376,ESA Centre for Earth Observation,ITA,Government,1
7376,Milwaukee VA Medical Center,USA,Health,3
7376,Ministerio de Defensa *,MUL,Government,2
7383,Deutsche Sporthochschule Koln,DEU,Universities,3
7383,Ronin Institute,USA,Non-Profit,3
7383,Luxembourg Institute of Socio-Economic Research,LUX,Government,3
7383,College of the Holy Cross,USA,Universities,3
7383,Universidad Tecnologica Centroamericana,HND,Universities,1
7383,Federal University of Petroleum Resource Effurun,NGA,Universities,2
7383,Saint Cloud State University,USA,Universities,3
7383,"Islamic Azad University, Mashhad",IRN,Universities,3
7383,Leibniz Institut fur Gewasserokologie und Binnenfischerei,DEU,Government,2
7383,Ilia State University,GEO,Universities,1
7393,Ovidius University,ROU,Universities,2
7393,College of Charleston,USA,Universities,3
7393,Siberian Federal University,RUS,Universities,1
7393,Usak University,TUR,Universities,2
7397,Universidad Nacional Agraria La Molina,PER,Universities,2
7397,Institute of Agrophysics Polish Academy of Sciences,POL,Government,2
7397,Western Kentucky University,USA,Universities,2
7397,Canterbury Christ Church University,GBR,Universities,3
7397,Sanaa University,YEM,Universities,1
7397,Centre National de la Recherche Scientifique et Technologique *,BFA,Government,2
7397,Bashkir State Medical University,RUS,Universities,2
7397,University of the Philippines Manila,PHL,Universities,1
7397,KL University,IND,Universities,1
7397,Novosibirsk State Technical University,RUS,Universities,1
7397,Fundacao Universidade Regional de Blumenau,BRA,Universities,3
7397,Universidade Federal do Triangulo Mineiro,BRA,Universities,3
7397,Rajamangala University of Technology Isan,THA,Universities,3
7397,"Central University of Technology, Free State",ZAF,Universities,3
7397,Universite Larbi Ben M'hidi Oum El Bouaghi,DZA,Universities,2
7412,University of St. Thomas,USA,Universities,2
7412,Universidade Federal de Jatai,BRA,Universities,1
7412,University of Economics Ho Chi Minh City,VNM,Universities,1
7412,University Centre in Svalbard,NOR,Universities,3
7412,Thompson Rivers University,CAN,Universities,2
7412,Institut de Recherche Mathematique de Rennes,FRA,Government,2
7412,"Universidad Simon Bolivar, Caracas",VEN,Universities,2
7412,"Bayero University, Kano",NGA,Universities,2
7412,University of Central Oklahoma,USA,Universities,3
7421,Ya. S. Pidstryhach Institute for Applied Problems of Mechanics and Mathematics National Academy of Sciences of Ukraine,UKR,Government,2
7421,University of Zakho,IRQ,Universities,2
7421,Al-Iraqia University,IRQ,Universities,2
7421,Arab American University,PSE,Universities,2
7421,Universidade Estadual do Piaui,BRA,Universities,3
7421,Universidade Portucalense Infante D Henrique,PRT,Universities,3
7421,Instituto de Fisica Fundamental,ESP,Government,1
7421,Abadan University of Medical Sciences,IRN,Universities,1
7421,Middle East University,JOR,Universities,3
7421,Universidade de Santo Amaro,BRA,Universities,3
7421,Universidade Estadual de Feira de Santana,BRA,Universities,2
7421,Ankara Haci Bayram Veli University,TUR,Universities,2
7421,ILMA University,PAK,Universities,1
7434,Tomsk National Research Medical Center of the Russian Academy of Sciences,RUS,Health,1
7434,National Institute of Oceanography and Fisheries,EGY,Government,1
7434,Makerere University *,UGA,Universities,1
7437,Belgian Nuclear Research Centre,BEL,Government,4
7437,University of Babylon,IRQ,Universities,1
7437,Universidad Militar Nueva Granada,COL,Universities,2
7437,Laboratori Nazionali del Gran Sasso,ITA,Government,2
7437,Universidad Antonio de Nebrija,ESP,Universities,2
7437,Royal Belgian Institute of Natural Sciences,BEL,Government,2
7437,University of Economics and Business,CZE,Universities,2
7444,Universidad Nacional de Asuncion,PRY,Universities,1
7444,Hogeschool van Amsterdam,NLD,Universities,2
7444,Laboratoire Jacques-Louis Lions,FRA,Government,2
7444,Biodiversitat und Klima Forschungszentrum,DEU,Government,1
